RES003879,11:47:49,4,1239000,4956000,CUS 4079,KMR 003,MP 01,ST 004,LOK 004,CI 0032,CO 0036
RES003880,17:32:04,7,485000,3395000,CUS 1842,KMR 004,MP 06,ST 003,LOK 017,CI 0331,CO 0337
RES003881,21:00:27,7,427000,2989000,CUS 0909,KMR 004,MP 03,ST 004,LOK 002,CI 0005,CO 0011
RES003882,12:56:44,8,387000,3096000,CUS 0200,KMR 002,MP 02,ST 004,LOK 010,CI 0063,CO 0071
RES003883,04:30:27,4,363000,1452000,CUS 3887,KMR 002,MP 01,ST 002,LOK 002,CI 0701,CO 0707
RES003884,10:07:28,6,367000,2202000,CUS 1097,KMR 002,MP 02,ST 003,LOK 014,CI 0181,CO 0188
RES003885,19:42:02,3,1107000,3321000,CUS 1438,KMR 003,MP 01,ST 004,LOK 003,CI 0010,CO 0012
RES003888,16:41:05,9,1356000,12204000,CUS 0551,KMR 003,MP 01,ST 003,LOK 020,CI 0284,CO 0291
RES003889,09:51:07,7,1249000,8743000,CUS 0284,KMR 003,MP 06,ST 001,LOK 014,CI 1063,CO 1072
RES003890,06:57:38,3,671000,2013000,CUS 3858,KMR 001,MP 03,ST 002,LOK 014,CI 0097,CO 0100
RES003891,11:57:01,1,465000,465000,CUS 3223,KMR 004,MP 03,ST 004,LOK 016,CI 0644,CO 0645
RES003892,01:12:05,5,507000,2535000,CUS 2739,KMR 004,MP 02,ST 004,LOK 004,CI 0271,CO 0274
RES003893,08:28:19,7,610000,4270000,CUS 3822,KMR 001,MP 03,ST 004,LOK 002,CI 0396,CO 0404
RES003894,06:31:57,9,454000,4086000,CUS 3411,KMR 004,MP 05,ST 003,LOK 020,CI 0329,CO 0337
RES003895,16:15:36,5,1175000,5875000,CUS 4139,KMR 003,MP 04,ST 004,LOK 015,CI 0690,CO 0697
RES003896,09:37:31,6,475000,2850000,CUS 1859,KMR 004,MP 02,ST 001,LOK 020,CI 0056,CO 0062
RES003897,02:14:37,1,345000,345000,CUS 3342,KMR 002,MP 03,ST 003,LOK 017,CI 0208,CO 0209
RES003898,15:51:55,3,468000,1404000,CUS 1235,KMR 004,MP 05,ST 003,LOK 017,CI 0968,CO 0975
RES003899,03:15:09,6,563000,3378000,CUS 0282,KMR 001,MP 06,ST 003,LOK 015,CI 1036,CO 1045
RES003900,02:48:20,4,584000,2336000,CUS 3820,KMR 001,MP 01,ST 001,LOK 007,CI 0393,CO 0398
RES003901,09:59:10,3,1346000,4038000,CUS 0731,KMR 003,MP 06,ST 001,LOK 007,CI 0818,CO 0825
RES003902,15:52:23,5,589000,2945000,CUS 2332,KMR 001,MP 06,ST 004,LOK 005,CI 0174,CO 0181
RES003903,07:06:14,1,1354000,1354000,CUS 0875,KMR 003,MP 01,ST 004,LOK 016,CI 0898,CO 0900
RES003904,05:17:44,5,595000,2975000,CUS 2130,KMR 001,MP 06,ST 003,LOK 010,CI 0526,CO 0532
RES003905,19:38:12,5,1272000,6360000,CUS 0334,KMR 003,MP 05,ST 001,LOK 002,CI 0411,CO 0418
RES003906,22:59:54,1,1187000,1187000,CUS 4128,KMR 003,MP 04,ST 001,LOK 011,CI 0328,CO 0328
RES003907,17:40:12,7,421000,2947000,CUS 1082,KMR 004,MP 06,ST 002,LOK 009,CI 0417,CO 0426
RES003908,06:20:21,9,1253000,11277000,CUS 3869,KMR 003,MP 02,ST 002,LOK 020,CI 0657,CO 0667
RES003910,14:05:08,7,1379000,9653000,CUS 2726,KMR 003,MP 04,ST 002,LOK 013,CI 0146,CO 0153
RES003911,07:29:25,4,624000,2496000,CUS 3445,KMR 001,MP 01,ST 004,LOK 009,CI 0959,CO 0966
RES003912,21:57:59,3,345000,1035000,CUS 2011,KMR 002,MP 01,ST 004,LOK 003,CI 0928,CO 0934
RES003913,13:37:49,7,450000,3150000,CUS 1213,KMR 004,MP 02,ST 003,LOK 002,CI 0058,CO 0065
RES003914,02:39:59,1,484000,484000,CUS 2716,KMR 004,MP 02,ST 003,LOK 011,CI 1043,CO 1047
RES003915,06:26:39,3,631000,1893000,CUS 2289,KMR 001,MP 03,ST 002,LOK 007,CI 0350,CO 0352
RES003916,09:37:28,4,1275000,5100000,CUS 0706,KMR 003,MP 01,ST 003,LOK 001,CI 0970,CO 0977
RES003917,17:50:36,6,1351000,8106000,CUS 3174,KMR 003,MP 02,ST 004,LOK 009,CI 0951,CO 0960
RES003918,17:37:16,6,381000,2286000,CUS 1476,KMR 002,MP 03,ST 004,LOK 019,CI 1053,CO 1062
RES003919,22:52:51,1,493000,493000,CUS 3080,KMR 004,MP 06,ST 001,LOK 006,CI 0212,CO 0212
RES003920,03:08:03,3,631000,1893000,CUS 1978,KMR 001,MP 05,ST 003,LOK 012,CI 0950,CO 0956
RES003921,00:10:40,5,485000,2425000,CUS 0139,KMR 004,MP 01,ST 003,LOK 007,CI 0425,CO 0432
RES003922,13:32:32,9,1339000,12051000,CUS 1434,KMR 003,MP 03,ST 002,LOK 013,CI 0974,CO 0986
RES003923,13:09:16,2,674000,1348000,CUS 2995,KMR 001,MP 02,ST 003,LOK 011,CI 0805,CO 0811
RES003924,11:12:53,1,508000,508000,CUS 1797,KMR 004,MP 03,ST 003,LOK 008,CI 0526,CO 0528
RES003925,00:47:49,3,545000,1635000,CUS 1175,KMR 001,MP 05,ST 003,LOK 009,CI 0579,CO 0582
RES003926,06:43:07,3,478000,1434000,CUS 3502,KMR 004,MP 03,ST 004,LOK 011,CI 0566,CO 0569
RES003927,00:58:03,6,627000,3762000,CUS 2832,KMR 001,MP 01,ST 003,LOK 020,CI 0249,CO 0253
RES003928,04:46:18,2,1350000,2700000,CUS 0139,KMR 003,MP 02,ST 001,LOK 001,CI 1012,CO 1017
RES003929,11:04:59,5,654000,3270000,CUS 1403,KMR 001,MP 06,ST 004,LOK 016,CI 0419,CO 0426
RES003930,16:00:10,5,336000,1680000,CUS 0833,KMR 002,MP 03,ST 004,LOK 013,CI 0944,CO 0952
RES003931,18:38:37,9,1208000,10872000,CUS 2884,KMR 003,MP 05,ST 001,LOK 012,CI 0057,CO 0066
RES003932,04:17:22,4,450000,1800000,CUS 3301,KMR 004,MP 01,ST 004,LOK 004,CI 0908,CO 0913
RES003933,00:04:42,5,1377000,6885000,CUS 3297,KMR 003,MP 06,ST 003,LOK 015,CI 0143,CO 0148
RES003934,13:47:47,7,433000,3031000,CUS 1956,KMR 004,MP 06,ST 003,LOK 010,CI 0158,CO 0166
RES003935,15:19:36,5,455000,2275000,CUS 3591,KMR 004,MP 02,ST 001,LOK 020,CI 1068,CO 1075
RES003936,23:49:27,1,564000,564000,CUS 2620,KMR 001,MP 04,ST 004,LOK 004,CI 0460,CO 0463
RES003937,05:51:01,6,456000,2736000,CUS 1309,KMR 004,MP 04,ST 004,LOK 007,CI 0315,CO 0320
RES003938,15:05:47,2,564000,1128000,CUS 1521,KMR 001,MP 05,ST 004,LOK 006,CI 0639,CO 0641
RES003939,19:29:53,4,426000,1704000,CUS 2623,KMR 004,MP 02,ST 003,LOK 004,CI 0882,CO 0887
RES003940,12:28:21,1,484000,484000,CUS 3211,KMR 004,MP 04,ST 003,LOK 002,CI 0025,CO 0026
RES003941,23:54:16,1,1362000,1362000,CUS 0802,KMR 003,MP 06,ST 003,LOK 008,CI 0952,CO 0956
RES003942,22:59:40,6,1314000,7884000,CUS 0978,KMR 003,MP 03,ST 004,LOK 005,CI 0985,CO 0994
RES003943,07:10:20,4,1199000,4796000,CUS 3868,KMR 003,MP 04,ST 004,LOK 005,CI 0593,CO 0597
RES003944,19:10:21,3,390000,1170000,CUS 4119,KMR 002,MP 06,ST 004,LOK 020,CI 0727,CO 0733
RES003945,22:57:16,2,514000,1028000,CUS 3362,KMR 004,MP 04,ST 003,LOK 003,CI 0533,CO 0536
RES003946,05:01:20,5,515000,2575000,CUS 0139,KMR 004,MP 01,ST 004,LOK 006,CI 0549,CO 0554
RES003947,19:36:19,3,350000,1050000,CUS 1243,KMR 002,MP 06,ST 003,LOK 002,CI 0485,CO 0490
RES003948,04:16:02,8,359000,2872000,CUS 0195,KMR 002,MP 05,ST 003,LOK 016,CI 0736,CO 0747
RES003949,03:29:09,2,611000,1222000,CUS 1425,KMR 001,MP 02,ST 004,LOK 004,CI 0128,CO 0130
RES003950,10:17:30,3,1194000,3582000,CUS 0139,KMR 003,MP 02,ST 004,LOK 014,CI 0522,CO 0526
RES003951,00:42:05,8,320000,2560000,CUS 0995,KMR 002,MP 03,ST 004,LOK 001,CI 0977,CO 0988
RES003952,02:14:09,7,607000,4249000,CUS 3390,KMR 001,MP 06,ST 004,LOK 001,CI 0596,CO 0603
RES003953,18:20:46,2,414000,828000,CUS 0139,KMR 004,MP 06,ST 004,LOK 011,CI 0063,CO 0065
RES003954,14:23:26,1,1216000,1216000,CUS 1843,KMR 003,MP 01,ST 004,LOK 009,CI 0775,CO 0779
RES003955,06:13:23,8,369000,2952000,CUS 1105,KMR 002,MP 01,ST 002,LOK 008,CI 0378,CO 0387
RES003956,05:07:50,4,363000,1452000,CUS 1225,KMR 002,MP 02,ST 003,LOK 010,CI 0058,CO 0062
RES003957,16:53:10,7,335000,2345000,CUS 0449,KMR 002,MP 06,ST 003,LOK 011,CI 0986,CO 0996
RES003958,16:26:25,3,455000,1365000,CUS 2187,KMR 004,MP 01,ST 003,LOK 015,CI 0324,CO 0326
RES003959,03:30:15,1,665000,665000,CUS 4080,KMR 001,MP 02,ST 003,LOK 006,CI 0713,CO 0716
RES003960,23:03:50,8,1278000,10224000,CUS 3418,KMR 003,MP 02,ST 003,LOK 015,CI 0235,CO 0241
RES003961,10:22:39,5,1372000,6860000,CUS 2517,KMR 003,MP 04,ST 004,LOK 004,CI 0622,CO 0627
RES003962,06:54:03,1,458000,458000,CUS 3569,KMR 004,MP 05,ST 004,LOK 010,CI 0989,CO 0993
RES003963,21:56:47,8,1303000,10424000,CUS 0988,KMR 003,MP 03,ST 004,LOK 013,CI 0151,CO 0159
RES003964,21:06:17,1,573000,573000,CUS 2634,KMR 001,MP 04,ST 002,LOK 002,CI 0536,CO 0538
RES003965,10:22:09,6,618000,3708000,CUS 1603,KMR 001,MP 01,ST 004,LOK 018,CI 0027,CO 0033
RES003966,12:54:20,2,331000,662000,CUS 0859,KMR 002,MP 01,ST 001,LOK 016,CI 0338,CO 0339
RES003968,16:33:35,5,487000,2435000,CUS 3424,KMR 004,MP 06,ST 003,LOK 013,CI 0830,CO 0839
RES003969,06:51:11,2,329000,658000,CUS 3994,KMR 002,MP 04,ST 004,LOK 011,CI 0668,CO 0672
RES003970,12:58:19,8,364000,2912000,CUS 1877,KMR 002,MP 06,ST 003,LOK 008,CI 1057,CO 1067
RES003971,21:33:16,9,1215000,10935000,CUS 1564,KMR 003,MP 03,ST 004,LOK 014,CI 0697,CO 0708
RES003972,04:10:25,4,405000,1620000,CUS 3308,KMR 004,MP 04,ST 004,LOK 006,CI 0792,CO 0799
RES003973,23:53:24,2,391000,782000,CUS 3458,KMR 002,MP 03,ST 004,LOK 013,CI 0923,CO 0927
RES003974,12:35:24,7,613000,4291000,CUS 2221,KMR 001,MP 06,ST 004,LOK 008,CI 1074,CO 1083
RES003975,17:37:50,3,1107000,3321000,CUS 1963,KMR 003,MP 01,ST 004,LOK 002,CI 0950,CO 0956
RES003976,10:45:56,2,1226000,2452000,CUS 2015,KMR 003,MP 03,ST 002,LOK 015,CI 0573,CO 0575
RES003977,14:01:07,7,1252000,8764000,CUS 3655,KMR 003,MP 01,ST 002,LOK 006,CI 0075,CO 0082
RES003978,18:33:49,6,1378000,8268000,CUS 2484,KMR 003,MP 01,ST 003,LOK 020,CI 0109,CO 0115
RES003979,06:21:22,9,1119000,10071000,CUS 0518,KMR 003,MP 05,ST 001,LOK 014,CI 0478,CO 0489
RES003980,17:16:26,1,682000,682000,CUS 3609,KMR 001,MP 06,ST 003,LOK 003,CI 0273,CO 0272
RES003981,16:59:48,9,453000,4077000,CUS 2253,KMR 004,MP 06,ST 002,LOK 004,CI 0948,CO 0960
RES003982,15:39:15,1,429000,429000,CUS 3079,KMR 004,MP 03,ST 003,LOK 003,CI 0398,CO 0400
RES003983,01:40:49,2,448000,896000,CUS 0232,KMR 004,MP 06,ST 002,LOK 011,CI 0075,CO 0077
RES003984,03:37:29,6,339000,2034000,CUS 0912,KMR 002,MP 06,ST 004,LOK 006,CI 0179,CO 0186
RES003986,17:28:04,3,1084000,3252000,CUS 3340,KMR 003,MP 06,ST 004,LOK 011,CI 0474,CO 0479
RES003988,17:11:58,5,475000,2375000,CUS 3317,KMR 004,MP 03,ST 003,LOK 009,CI 0420,CO 0427
RES003989,10:59:44,2,506000,1012000,CUS 3877,KMR 004,MP 06,ST 004,LOK 003,CI 0701,CO 0705
RES003990,15:49:30,2,415000,830000,CUS 3925,KMR 004,MP 04,ST 003,LOK 018,CI 0588,CO 0590
RES003991,19:56:27,4,654000,2616000,CUS 0667,KMR 001,MP 05,ST 004,LOK 014,CI 0403,CO 0408
RES003992,08:59:52,7,369000,2583000,CUS 1119,KMR 002,MP 06,ST 001,LOK 016,CI 0570,CO 0577
RES003993,19:38:31,7,356000,2492000,CUS 2168,KMR 002,MP 02,ST 004,LOK 009,CI 0753,CO 0762
RES003994,19:04:45,4,341000,1364000,CUS 2609,KMR 002,MP 04,ST 004,LOK 019,CI 0670,CO 0675
RES003995,12:03:04,8,516000,4128000,CUS 2673,KMR 004,MP 02,ST 002,LOK 005,CI 0893,CO 0902
RES003996,10:11:09,9,632000,5688000,CUS 0380,KMR 001,MP 01,ST 004,LOK 016,CI 0767,CO 0778
RES003997,17:30:41,2,468000,936000,CUS 2915,KMR 004,MP 04,ST 003,LOK 005,CI 0390,CO 0393
RES003998,07:00:26,4,382000,1528000,CUS 0410,KMR 002,MP 01,ST 004,LOK 013,CI 1058,CO 1064
RES003999,19:34:04,9,571000,5139000,CUS 3796,KMR 001,MP 02,ST 003,LOK 019,CI 0352,CO 0359
RES004000,08:52:59,2,1379000,2758000,CUS 0860,KMR 003,MP 06,ST 003,LOK 006,CI 0144,CO 0146
RES004001,01:49:30,5,505000,2525000,CUS 4085,KMR 004,MP 02,ST 003,LOK 006,CI 0908,CO 0914
RES004002,10:01:41,6,316000,1896000,CUS 3200,KMR 002,MP 05,ST 003,LOK 008,CI 0141,CO 0147
RES004003,10:26:40,3,414000,1242000,CUS 0498,KMR 004,MP 02,ST 001,LOK 014,CI 1047,CO 1053
RES004004,16:03:43,7,622000,4354000,CUS 2142,KMR 001,MP 06,ST 003,LOK 010,CI 0221,CO 0227
RES004005,10:31:49,5,1244000,6220000,CUS 0179,KMR 003,MP 03,ST 003,LOK 017,CI 0889,CO 0895
RES004006,10:11:50,2,1356000,2712000,CUS 4157,KMR 003,MP 03,ST 004,LOK 005,CI 0428,CO 0432
RES004007,00:20:19,3,679000,2037000,CUS 2738,KMR 001,MP 04,ST 002,LOK 018,CI 0647,CO 0650
RES004008,16:01:32,2,424000,848000,CUS 0524,KMR 004,MP 06,ST 003,LOK 019,CI 0129,CO 0131
RES004009,19:19:43,6,1082000,6492000,CUS 1215,KMR 003,MP 02,ST 004,LOK 008,CI 0908,CO 0915
RES004010,11:52:03,1,1367000,1367000,CUS 2971,KMR 003,MP 05,ST 004,LOK 009,CI 0387,CO 0389
RES004011,17:47:59,6,1095000,6570000,CUS 1342,KMR 003,MP 03,ST 004,LOK 008,CI 0960,CO 0969
RES004012,03:48:20,5,1093000,5465000,CUS 0852,KMR 003,MP 04,ST 004,LOK 012,CI 0965,CO 0973
RES004014,07:10:53,3,517000,1551000,CUS 0021,KMR 004,MP 02,ST 004,LOK 008,CI 0596,CO 0599
RES004015,22:22:38,8,335000,2680000,CUS 0663,KMR 002,MP 05,ST 003,LOK 002,CI 0009,CO 0016
RES004016,22:58:29,3,1304000,3912000,CUS 1768,KMR 003,MP 01,ST 004,LOK 013,CI 0633,CO 0636
RES004017,02:07:16,9,396000,3564000,CUS 1949,KMR 002,MP 01,ST 003,LOK 008,CI 0803,CO 0816
RES004018,13:55:06,1,325000,325000,CUS 0268,KMR 002,MP 03,ST 004,LOK 016,CI 0108,CO 0109
RES004020,04:54:50,1,1371000,1371000,CUS 2514,KMR 003,MP 06,ST 004,LOK 007,CI 0471,CO 0473
RES004021,05:06:53,7,643000,4501000,CUS 3393,KMR 001,MP 04,ST 004,LOK 005,CI 0495,CO 0503
RES004022,01:14:38,6,318000,1908000,CUS 1230,KMR 002,MP 01,ST 004,LOK 004,CI 0456,CO 0464
RES004024,19:04:23,5,1251000,6255000,CUS 0234,KMR 003,MP 01,ST 001,LOK 015,CI 0473,CO 0480
RES004025,23:10:25,9,1130000,10170000,CUS 2167,KMR 003,MP 06,ST 003,LOK 005,CI 0103,CO 0112
RES004026,00:48:10,4,384000,1536000,CUS 2859,KMR 002,MP 01,ST 004,LOK 009,CI 0880,CO 0885
RES004027,18:01:24,7,1203000,8421000,CUS 2525,KMR 003,MP 02,ST 003,LOK 015,CI 0226,CO 0232
RES004028,05:36:02,4,625000,2500000,CUS 2348,KMR 001,MP 03,ST 002,LOK 002,CI 0965,CO 0972
RES004029,18:05:28,7,612000,4284000,CUS 2823,KMR 001,MP 01,ST 002,LOK 019,CI 0262,CO 0267
RES004030,19:24:34,9,446000,4014000,CUS 0218,KMR 004,MP 04,ST 004,LOK 015,CI 0837,CO 0849
RES004031,04:06:37,8,343000,2744000,CUS 0557,KMR 002,MP 04,ST 004,LOK 013,CI 0112,CO 0120
RES004032,09:02:51,6,611000,3666000,CUS 2946,KMR 001,MP 04,ST 003,LOK 006,CI 0375,CO 0382
RES004033,09:27:08,5,1295000,6475000,CUS 1246,KMR 003,MP 06,ST 004,LOK 004,CI 0245,CO 0248
RES004034,12:26:36,8,336000,2688000,CUS 1822,KMR 002,MP 06,ST 001,LOK 010,CI 0647,CO 0655
RES004035,01:56:33,5,483000,2415000,CUS 2539,KMR 004,MP 05,ST 004,LOK 003,CI 0510,CO 0516
RES004036,12:13:29,8,682000,5456000,CUS 0929,KMR 001,MP 05,ST 003,LOK 007,CI 0808,CO 0820
RES004037,14:48:31,8,1216000,9728000,CUS 0123,KMR 003,MP 01,ST 004,LOK 007,CI 0191,CO 0200
RES004038,16:21:12,6,678000,4068000,CUS 0581,KMR 001,MP 02,ST 003,LOK 016,CI 0501,CO 0508
RES004039,07:45:08,7,326000,2282000,CUS 4083,KMR 002,MP 02,ST 004,LOK 005,CI 0400,CO 0408
RES004040,03:49:46,9,1177000,10593000,CUS 1280,KMR 003,MP 01,ST 004,LOK 015,CI 0569,CO 0578
RES004041,18:05:28,5,1200000,6000000,CUS 3618,KMR 003,MP 05,ST 004,LOK 009,CI 0378,CO 0384
RES004042,06:39:30,3,448000,1344000,CUS 1353,KMR 004,MP 04,ST 004,LOK 001,CI 0108,CO 0111
RES004043,18:41:23,6,443000,2658000,CUS 0204,KMR 004,MP 03,ST 004,LOK 010,CI 0205,CO 0211
RES004044,11:16:31,4,682000,2728000,CUS 0417,KMR 001,MP 01,ST 003,LOK 009,CI 0001,CO 0005
RES004045,18:41:31,6,331000,1986000,CUS 2589,KMR 002,MP 05,ST 004,LOK 019,CI 0134,CO 0140
RES004046,14:53:37,3,1091000,3273000,CUS 2858,KMR 003,MP 03,ST 003,LOK 019,CI 0387,CO 0391
RES004047,15:18:32,8,367000,2936000,CUS 3358,KMR 002,MP 04,ST 001,LOK 020,CI 0337,CO 0344
RES004048,19:29:27,2,509000,1018000,CUS 0242,KMR 004,MP 01,ST 004,LOK 012,CI 0272,CO 0272
RES004049,04:31:12,8,499000,3992000,CUS 0221,KMR 004,MP 03,ST 003,LOK 018,CI 0252,CO 0258
RES004050,13:18:50,3,355000,1065000,CUS 0906,KMR 002,MP 06,ST 004,LOK 009,CI 0101,CO 0104
RES004051,22:09:42,6,401000,2406000,CUS 0595,KMR 002,MP 05,ST 003,LOK 008,CI 1044,CO 1053
RES004052,23:48:56,8,642000,5136000,CUS 1987,KMR 001,MP 01,ST 004,LOK 008,CI 0689,CO 0699
RES004053,02:06:06,5,393000,1965000,CUS 1254,KMR 002,MP 02,ST 003,LOK 006,CI 0466,CO 0472
RES004054,09:54:46,8,612000,4896000,CUS 0139,KMR 001,MP 06,ST 003,LOK 004,CI 0465,CO 0474
RES004055,15:21:56,4,471000,1884000,CUS 1206,KMR 004,MP 01,ST 004,LOK 010,CI 0165,CO 0170
RES004056,06:34:37,9,1324000,11916000,CUS 1223,KMR 003,MP 06,ST 004,LOK 004,CI 0590,CO 0599
RES004057,08:20:59,5,517000,2585000,CUS 3431,KMR 004,MP 04,ST 002,LOK 010,CI 0646,CO 0651
RES004058,05:04:47,5,330000,1650000,CUS 3298,KMR 002,MP 06,ST 004,LOK 001,CI 0674,CO 0680
RES004059,06:26:02,2,1136000,2272000,CUS 3172,KMR 003,MP 06,ST 003,LOK 003,CI 0209,CO 0211
RES004060,16:07:49,3,517000,1551000,CUS 0139,KMR 004,MP 05,ST 004,LOK 017,CI 0368,CO 0370
RES004061,04:09:42,5,1114000,5570000,CUS 2412,KMR 003,MP 05,ST 003,LOK 011,CI 0173,CO 0180
RES004062,16:50:17,4,1082000,4328000,CUS 3648,KMR 003,MP 02,ST 004,LOK 016,CI 0404,CO 0409
RES004063,16:40:14,5,1367000,6835000,CUS 0139,KMR 003,MP 01,ST 002,LOK 008,CI 0886,CO 0892
RES004064,00:32:10,4,575000,2300000,CUS 1721,KMR 001,MP 01,ST 003,LOK 014,CI 0229,CO 0232
RES004065,22:50:09,9,662000,5958000,CUS 2466,KMR 001,MP 06,ST 004,LOK 010,CI 0037,CO 0046
RES004066,03:38:30,3,486000,1458000,CUS 2851,KMR 004,MP 04,ST 004,LOK 020,CI 0730,CO 0736
RES004067,18:13:26,4,395000,1580000,CUS 0168,KMR 002,MP 02,ST 004,LOK 013,CI 0170,CO 0176
RES004068,01:02:49,9,553000,4977000,CUS 2301,KMR 001,MP 02,ST 003,LOK 001,CI 0796,CO 0809
RES004069,22:11:16,4,638000,2552000,CUS 1204,KMR 001,MP 04,ST 004,LOK 008,CI 0296,CO 0298
RES004070,16:41:42,6,337000,2022000,CUS 2829,KMR 002,MP 02,ST 004,LOK 001,CI 1060,CO 1068
RES004071,04:38:57,9,506000,4554000,CUS 0876,KMR 004,MP 03,ST 003,LOK 016,CI 0040,CO 0049
RES004072,03:38:55,8,332000,2656000,CUS 3020,KMR 002,MP 06,ST 003,LOK 011,CI 1049,CO 1060
RES004073,03:22:46,3,669000,2007000,CUS 2372,KMR 001,MP 06,ST 003,LOK 011,CI 0297,CO 0298
RES004074,20:55:46,3,621000,1863000,CUS 1841,KMR 001,MP 06,ST 003,LOK 015,CI 1074,CO 1079
RES004075,02:48:37,6,381000,2286000,CUS 2193,KMR 002,MP 04,ST 002,LOK 014,CI 0700,CO 0708
RES004076,08:07:48,8,601000,4808000,CUS 0776,KMR 001,MP 04,ST 003,LOK 020,CI 0929,CO 0940
RES004078,19:13:57,1,1346000,1346000,CUS 2619,KMR 003,MP 06,ST 004,LOK 017,CI 1004,CO 1008
RES004079,17:09:04,4,393000,1572000,CUS 1938,KMR 002,MP 05,ST 003,LOK 006,CI 0081,CO 0085
RES004080,09:22:42,9,653000,5877000,CUS 3406,KMR 001,MP 03,ST 004,LOK 013,CI 0375,CO 0385
RES004081,12:22:17,2,410000,820000,CUS 3041,KMR 004,MP 04,ST 004,LOK 015,CI 0121,CO 0123
RES004082,11:34:59,4,1257000,5028000,CUS 2392,KMR 003,MP 04,ST 004,LOK 018,CI 0149,CO 0153
RES004083,23:23:58,3,1253000,3759000,CUS 0539,KMR 003,MP 01,ST 002,LOK 005,CI 0058,CO 0061
RES004084,12:32:27,7,366000,2562000,CUS 3885,KMR 002,MP 03,ST 004,LOK 008,CI 0575,CO 0582
RES004085,04:33:49,9,616000,5544000,CUS 1156,KMR 001,MP 04,ST 004,LOK 020,CI 0512,CO 0522
RES004086,23:18:20,1,615000,615000,CUS 4178,KMR 001,MP 01,ST 004,LOK 004,CI 0633,CO 0634
RES004087,12:40:24,7,643000,4501000,CUS 0726,KMR 001,MP 01,ST 002,LOK 015,CI 0976,CO 0986
RES004088,03:58:35,2,625000,1250000,CUS 2085,KMR 001,MP 05,ST 001,LOK 009,CI 0811,CO 0817
RES004089,13:33:54,7,662000,4634000,CUS 3799,KMR 001,MP 03,ST 001,LOK 009,CI 0879,CO 0887
RES004091,07:23:18,3,315000,945000,CUS 3562,KMR 002,MP 06,ST 004,LOK 009,CI 0083,CO 0086
RES004092,11:12:16,8,318000,2544000,CUS 2116,KMR 002,MP 04,ST 001,LOK 010,CI 0445,CO 0455
RES004093,09:47:44,5,352000,1760000,CUS 1679,KMR 002,MP 02,ST 004,LOK 014,CI 0435,CO 0442
RES004094,00:30:47,5,333000,1665000,CUS 1116,KMR 002,MP 04,ST 003,LOK 018,CI 0015,CO 0019
RES004095,06:21:07,3,443000,1329000,CUS 1733,KMR 004,MP 06,ST 003,LOK 005,CI 0181,CO 0185
RES004096,21:08:52,9,673000,6057000,CUS 1661,KMR 001,MP 01,ST 004,LOK 007,CI 0082,CO 0091
RES004097,16:34:31,6,1106000,6636000,CUS 2387,KMR 003,MP 05,ST 002,LOK 017,CI 0665,CO 0672
RES004098,08:31:09,3,590000,1770000,CUS 3507,KMR 001,MP 02,ST 003,LOK 001,CI 0281,CO 0282
RES004099,18:17:53,6,658000,3948000,CUS 0521,KMR 001,MP 02,ST 003,LOK 016,CI 0640,CO 0646
RES004100,09:00:42,3,653000,1959000,CUS 2982,KMR 001,MP 05,ST 003,LOK 012,CI 0180,CO 0184
RES004101,14:47:59,3,487000,1461000,CUS 2773,KMR 004,MP 04,ST 001,LOK 003,CI 1021,CO 1027
RES004102,10:05:17,4,640000,2560000,CUS 0082,KMR 001,MP 06,ST 003,LOK 014,CI 0014,CO 0017
RES004103,03:32:08,8,475000,3800000,CUS 2621,KMR 004,MP 02,ST 003,LOK 010,CI 0851,CO 0861
RES004104,14:14:46,5,671000,3355000,CUS 1130,KMR 001,MP 02,ST 002,LOK 008,CI 0889,CO 0895
RES004105,00:01:04,1,507000,507000,CUS 0943,KMR 004,MP 06,ST 004,LOK 011,CI 0077,CO 0078
RES004106,02:01:47,8,604000,4832000,CUS 4094,KMR 001,MP 04,ST 003,LOK 015,CI 0266,CO 0272
RES004107,15:42:28,7,328000,2296000,CUS 2240,KMR 002,MP 05,ST 002,LOK 008,CI 0541,CO 0548
RES004108,18:05:42,7,561000,3927000,CUS 2143,KMR 001,MP 06,ST 001,LOK 017,CI 0144,CO 0151
RES004110,11:13:51,3,339000,1017000,CUS 2583,KMR 002,MP 06,ST 003,LOK 020,CI 1034,CO 1040
RES004111,12:31:41,9,482000,4338000,CUS 0139,KMR 004,MP 06,ST 003,LOK 005,CI 0163,CO 0173
RES004112,03:15:55,4,440000,1760000,CUS 3442,KMR 004,MP 03,ST 003,LOK 001,CI 0301,CO 0303
RES004113,20:37:33,2,604000,1208000,CUS 0837,KMR 001,MP 01,ST 003,LOK 014,CI 1047,CO 1052
RES004114,10:18:09,5,1172000,5860000,CUS 2291,KMR 003,MP 03,ST 002,LOK 007,CI 0037,CO 0042
RES004115,15:51:34,6,462000,2772000,CUS 2602,KMR 004,MP 06,ST 003,LOK 002,CI 0266,CO 0270
RES004116,15:50:50,1,1121000,1121000,CUS 3907,KMR 003,MP 04,ST 003,LOK 018,CI 0166,CO 0168
RES004117,13:11:20,2,1305000,2610000,CUS 3871,KMR 003,MP 02,ST 004,LOK 020,CI 0533,CO 0536
RES004118,01:34:28,9,363000,3267000,CUS 2689,KMR 002,MP 02,ST 004,LOK 007,CI 0479,CO 0490
